customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,split
7566-DSRLQ,0,2023-08-01,Two year,Yes,Electronic check,Yes,Quarter,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,110.15,311.34,1.0,2.0,train
6029-WTIPC,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,male,1.0,No,No,Bachelor,1.0,Retired,>150k,101.1,281.5,5.0,1.0,train
1100-DDVRV,0,2023-08-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,male,0.0,Yes,No,College,3.0,Self-employed,60–100k,49.8,178.18,0.0,1.0,train
2533-TIBIX,0,2023-08-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,Yes,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,30.2,159.59,4.0,2.0,train
0575-CUQOV,0,2023-08-01,One year,Yes,Electronic check,Yes,Quarter,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,97.95,291.66,4.0,2.0,train
6656-JWRQX,0,2023-08-01, Month-to-month  ,No,Mailed check,No,Monthly,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Yes,No,Yes,female,0.0,No,No,College,2.0,Employed,60–100k,30.55,167.03,6.0,3.0,train
7611-YKYTC,0,2023-08-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No, Yes  ,No,Yes,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,75.0,206.78,4.0,3.0,train
7647-GYYKX,0,2023-08-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.35,27.15,0.0,3.0,train
4083-EUGRJ,1,2023-08-01,Month-to-month,No,Mailed check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Employed,60–100k,20.25,0.0,3.0,2.0,train
8450-LUGUK,0,2023-08-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,24.1,115.62,1.0,3.0,train
0655-YDGFJ,0,2023-08-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,No,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,48.95,115.67,5.0,3.0,train
8601-QACRS,1,2023-08-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Yes,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,50.6,135.48,6.0,2.0,train
9504-YAZWB,0,2023-08-01,Two year,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,20.25,20.33,2.0,3.0,train
3932-CMDTD,1,2023-08-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,No,No,Bachelor,3.0,Retired,>150k,105.65,380.89,7.0,3.0,train
3675-EQOZA,0,2023-08-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.65,0.0,1.0,3.0,train
3871-IKPYH,1,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,No,No,male,1.0,No,No,College,1.0,Retired,100–150k,69.1,138.61,2.0,2.0,train
5712-VBOXD,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.15,10.56,5.0,3.0,train
4778-IZARL,0,2023-08-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,110.1,353.99,9.0,2.0,train
6023-GSSXW,0,2023-08-01,Two year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No phonQ service,DSL,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,61.45,159.9,8.0,2.0,train
6937-GCDGQ,0,2023-08-01,One year,Yes,Bank transfer (automatic),No,Annual,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,No,No,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,48.95,130.31,2.0,2.0,train
9473-CBZOP,0,2023-08-01,One year,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,female,0.0,No,No,College,3.0,Self-employed,100–150k,59.0,136.55,2.0,2.0,train
3470-BTGQO,0,2023-08-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,No,Yes,No,No,male,0.0,No,Yes,College,3.0,Employed,60–100k,45.65,147.1,0.0,3.0,train
5934-RMPOV,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,No,No,Yes,female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,84.75,251.43,3.0,1.0,train
8107-KNCIM,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,75.1,262.77,5.0,2.0,train
6715-OFDBP,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,70.05,239.27,0.0,2.0,train
9732-EQMWY,0,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,99.4,326.92,0.0,1.0,train
5955-EPOAZ,0,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,20.95,2.28,7.0,ORPH-45109329,train
5808-TOTXO,0,2023-08-01,One year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,Yes,College,1.0,Self-employed,60–100k,20.55,0.0,0.0,3.0,train
2674-MLXMN,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yez,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,99.65,313.32,0.0,2.0,train
7998-ZLXWN,0,2023-08-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,No,College,4.0,Self-employed,60–100k,20.45,0.0,2.0,3.0,train
8212-CRQXP,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,Yes,No,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,80.0,340.14,3.0,1.0,train
7663-YJHSN,0,2023-08-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,103.95,337.13,6.0,3.0,train
0515-YPMCW,1,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly, Yes  ,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No,Yes,Yes,Yes,male,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,70.45,251.01,4.0,2.0,train
1685-VAYJF,0,2023-08-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,45.2,114.69,0.0,2.0,train
1213-NGCUN,1,2023-08-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Yes,No,No,No,female,0.0,No,No,College,4.0,Self-employed,60–100k,49.65,102.03,0.0,3.0,train
7746-AWNQW,0,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,35.75,199.17,0.0,3.0,train
1460-UZPRJ,0,2023-08-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,No,College,3.0,Employed,60–100k,19.95,0.0,0.0,3.0,train
0864-FVJNJ,0,2023-08-01,One year,No,Electronic check,No,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,113.35,320.63,8.0,2.0,train
7493-TPUWZ,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,79.15,283.16,2.0,1.0,train
2696-ECXKC,0,2023-08-01,One year,No,Mailed check,No,Quarter,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,100.9,372.85,2.0,2.0,train
8079-XRJRS,1,2023-08-01,One year,No,Electronic check,No,Annual,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,89.75,277.69,6.0,2.0,train
7851-FLGGQ,1,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,44.65,126.54,10.0,2.0,train
9776-CLUJA,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,77.5,173.02,2.0,2.0,train
2995-YWTCD,0,2023-08-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes, No  ,female,0.0,Yes,Yes,College,6.0,Self-employed,60–100k,24.9,52.13,3.0,2.0,train
4062-HBMOS,0,2023-08-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No, Yes  ,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,103.05,270.02,5.0,1.0,train
9332-GYWLO,0,2023-08-01,Month-to-month,No,Electronic check,No,Monthly,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,54.85,180.65,5.0,2.0,train
1444-VVSGW,1,2023-08-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,115.65,342.07,7.0,2.0,train
8709-KRDVL,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,2.0,Retired,>150k,100.0,384.26,1.0,1.0,train
6953-PBDIN,0,2023-08-01,Two year,No,Bank transfer (automatic),No,Annual,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,72.95,205.85,4.0,ORPH-10f98408,train
4195-SMMNX,1,2023-08-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,20.35,37.15,2.0,3.0,train
0048-PIHNL,0,2023-08-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,20.45,0.0,0.0,2.0,train
3768-NLUBH,1,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,100.6,239.83,3.0,2.0,train
9488-FYQAU,0,2023-08-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,109.25,374.16,4.0,2.0,train
5294-CDGWY,1,2023-08-01,One year,No,Electronic check,Yes,Semiann,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,59.3,169.65,5.0,3.0,train
9572-WUKSB,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,No,Yes,No,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,29.9,119.48,3.0,2.0,train
4707-MAXGU,0,2023-08-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,25.85,18.27,0.0,3.0,train
4501-EQDRN,1,2023-08-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,YES ,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,69.7,277.03,4.0,2.0,train
2363-BJLSL,0,2023-08-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Retired,100–150k,80.4,265.94,7.0,2.0,train
3914-FDRHP,0,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,86.25,310.99,10.0,2.0,train
2843-CQMEG,0,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,2.0,Self-employed,60–100k,49.7,172.02,0.0,2.0,train
2523-EWWZL,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,76.1,264.95,0.0,2.0,train
4807-IZYOZ,0,2023-08-01,Two year,No,Bank transfer (automatic),No,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.65,0.0,0.0,4.0,train
2569-WGERO,0,2023-08-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,21.15,8.13,2.0,2.0,train
1442-BQPVU,0,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,No,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,29.15,30.54,0.0,3.0,train
7153-OANIO,1,2023-08-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,69.95,270.19,0.0,2.0,train
1599-MMYRQ,0,2023-08-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,81.45,206.29,4.0,2.0,train
1260-TTRXI,1,2023-08-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,54.3,198.01,4.0,2.0,train
8313-KTIHG,0,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,Yes,Yes,No,No,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,61.3,151.79,0.0,2.0,train
2379-ENZGV,1,2023-08-01,Month-to-month, Yes  ,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,No,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,84.85,309.12,3.0,1.0,train
7000-WCEVQ,1,2023-08-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Yes,Yes,female,1.0,No,No,College,2.0,Retired,60–100k,61.6,91.32,0.0,3.0,train
7614-QVWQL,1,2023-08-01,One year,Yes,Bank transfer (automatic),No,Monthly,No,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,51.8,153.48,0.0,UNK-9a37e5cf,train
7472-EQOAV,0,2023-08-01,One year,Yes,Bank transfer (automatic),Yes,Semiann,No,Yes,Yes,No,Fiber optic,Yes,Yes,NO INTERNET SERVICE ,No,No,No,Yes,No,No,Yes,male,1.0,Yes,Yes,College,2.0,Retired,100–150k,86.7,159.77,0.0,3.0,train
8029-XYPWT,0,2023-08-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,115.05,258.3,6.0,3.0,train
6918-UMQCG,0,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes, No  ,Fiber optic,No,No,No,No,Yes,No,No,Yes,Yes,No,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,80.2,291.73,6.0,ORPH-00d0a15f,train
4163-HFTUK,0,2023-08-01,One year,No,Electronic check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.1,84.4,3.0,ORPH-91802c9a,train
4423-JWZJN,0,2023-08-01,One year,No,Credit card (automatic), No  ,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,90.25,240.38,4.0,2.0,train
3096-GKWEB,0,2023-08-01,Month-to-month, Yes  ,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,94.75,330.43,3.0,1.0,train
2896-TBNBE,0,2023-08-01,One year,No,Electronic check,Yes,Annual,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,No, No  ,Yes,No,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,80.8,214.37,2.0,2.0,train
1984-FCOWB,1,2023-08-01,One year,Yes,Electronic check,No,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,109.5,334.34,6.0,2.0,train
8169-SAEJD,0,2023-08-01,Two year,No,Credit card (automatic),No,Monthly,No,Yes,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,1.0,Yes,No,College,2.0,Retired,60–100k,56.55,227.81,4.0,3.0,train
1169-WCVAK,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,male,0.0,Yes,No,Bachelor,4.0,Retired,>150k,88.8,259.67,5.0,3.0,train
4361-JEIVL,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,DSL,No,NO INTERNET SERVICE ,No,No,No,No,Yes,Yes,Yes,Yes,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,44.4,155.74,0.0,2.0,train
2969-QWUBZ,0,2023-08-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,51.4,235.74,0.0,2.0,train
0378-NHQXU,1,2023-08-01,Month-to-month,No, Electronic check  ,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,88.25,288.52,0.0,1.0,train
5383-MMTWC,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,84.0,212.33,0.0,2.0,train
6877-LGWXO,1,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,No,No,male,1.0,Yes,No,College,3.0,Retired,100–150k,78.55,234.2,0.0,2.0,train
3462-BJQQA,0,2023-08-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,No,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,89.75,326.58,3.0,1.0,train
4482-FTFFX,0,2023-08-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,56.15,128.35,5.0,3.0,train
7537-CBQUZ,0,2023-08-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,Bachelor,1.0,Retired,>150k,109.4,298.51,4.0,2.0,train
4003-FUSHP,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,No,No,Yes,male,0.0,No,No,College,1.0,Retired,100–150k,61.55,165.82,3.0,2.0,train
8085-MSNLK,0,2023-08-01,Two year,No,Mailed check,No,Annual,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,113.95,379.65,4.0,1.0,train
3308-DGHKL,0,2023-08-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.3,82.22,0.0,3.0,train
0870-VEMYL,1,2023-08-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No, DSL  ,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,53.85,91.12,4.0,3.0,train
6776-TLWOI,1,2023-08-01,Month-to-month,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,2.0,Employed,60–100k,19.85,0.0,0.0,UNK-979a5417,train
6705-LNMDD,0,2023-08-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes, Yes  ,No,DSL,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,50.0,162.47,8.0,3.0,train
7011-CVEUC,0,2023-08-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,95.7,401.84,6.0,3.0,train
3346-BRMIS,1,2023-08-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,48.35,224.62,1.0,2.0,train
