gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
Female,0.0,No,,College,1.0,Self-employed,60–100k,2876-VBBBL
Female,,No,No,College,1.0,Self-employed,60–100k,6834-NXDCA
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2208-UGTGR
Female,0.0,Yes, No  ,Bachelor,2.0,Retired,>150k,3005-TYFRD
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,8670-MEFCP
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,3079-BCHLN
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7777-UNYHB
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5597-GLBUC
Male,1.0,No,No,College,1.0,Retired,100–150k,7278-CKDNC
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2748-MYRVK
Female,1.0,No,No,HighSchool,2.0,Retired,60–100k,8450-UYIBU
Female,0.0,No,No,College,1.0,Self-employed,100–150k,2969-VAPYH
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4822-YCXMX
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7181-OQCUT
Female,0.0,No,No,College,2.0,Self-employed,100–150k,8474-UMLNT
Male,0.0,Yes,No,,2.0,Self-employed,>150k,9821-POOTN
Male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,3836-FZSDJ
Female,0.0,No,No,College,1.0,Self-employed,60–100k,9142-XMYJH
Male,0.0,Yes,No,College,2.0,Employed,60–100k,6559-ILWKJ
Male,1.0,Yes,No,College,2.0,Retired,100–150k,0187-QSXOE
Female,1.0,No,No,College,2.0,Retired,60–100k,7733-UDMTP
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2649-HWLYB
Male,0.0,No,No,College,1.0,Employed,60–100k,5214-CHIWJ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4229-CZMLL
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,6904-JLBGY
Male,0.0,No,No,College,1.0, Self-employed  ,60–100k,2465-BLLEU
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1685-VAYJF
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,8874-EJNSR
Female,1.0,No,No,College,1.0,Retired,100–150k,6917-YACBP
Male,0.0,No,No,College,1.0,Self-employed,100–150k,5049-MUBWG
Male,1.0,No,No,College,1.0,Retired,60–100k,4223-WOZCM
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0769-MURVM
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9253-VIFJQ
Male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,7030-FZTFM
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,9741-YLNTD
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,5917-RYRMG
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,5120-ZBLAI
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,1194-BHJYC
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,3663-MITLP
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,0906-QVPMS
Male,0.0,No,No,College,1.0,,60–100k,9025-ZRPVR
Female,0.0,No,No,College,1.0,Employed,60–100k,1905-OEILC
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7858-GTZSP
Female,0.0,No,No,College,2.0,Self-employed,60–100k,3285-UCQVC
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,6248-BSHKG
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,4685-TFLLS
Male,0.0,No,Yes,College,3.0,Employed,60–100k,3470-BTGQO
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1209-VFFOC
Male,1.0,No,No,College,1.0,Retired,100–150k,8224-DWCKX
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,5482-PLVPE
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4553-DVPZG
Female,1.0,No,No,College,1.0,Retired,100–150k,4902-OHLSK
Male,0.0,No,Yes,College,1.0,Employed,60–100k,6917-IAYHD
Male,1.0,Yes,No,College,2.0,Retired,100–150k,0495-ZBNGW
Female,0.0,No,No,,1.0,Employed,60–100k,8620-RJPZN
Male,0.0,No,Yes,Bachelor,2.0,Retired,>150k,7572-KPVKK
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,2642-MAWLJ
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,2357-COQEK
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,7103-ZGVNT
Female,0.0,Yes,YES ,Bachelor,2.0,Retired,>150k,3737-GCSPV
Female,0.0,Yes,No,Bachelor,,Retired,>150k,2027-WKXMW
Male,0.0,No,No,College,1.0,Self-employed,60–100k,7137-NAXML
Male,0.0,No,No,College,2.0,Self-employed,60–100k,2428-ZMCTB
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2961-VNFKL
Female,1.0,No,No,College,1.0,Retired,100–150k,1768-HNVGJ
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,6963-KQYQB
Female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,5934-RMPOV
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1207-BLKSA
Male,0.0,Yes,No,Bachelor,4.0,Retired,>150k,
Female,0.0,No,No,College,1.0,Self-employed,100–150k,8316-BBQAY
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1166-PQLGG
Male,0.0,Yes, No  ,College,2.0,Self-employed,60–100k,3146-JTQHR
Female,0.0,No,Yes,College,1.0,Employed,60–100k,4291-YZODP
Male,1.0,No,No,College,3.0,Retired,100–150k,4395-PZMSN
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,6427-FEFIG
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0017-IUDMW
Male,0.0,No,No,College,2.0,Self-employed,60–100k,8706-HRADD
Male,0.0,Yes, No  ,College,2.0,Retired,100–150k,9955-QOPOY
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4385-ZKVNW
Female,1.0,Yes,Yes,college,3.0,Retired,60–100k,5446-DKWYW
Male,1.0,No,No,Bachelor,2.0,Retired,>150k,2034-CGRHZ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5797-APWZC
Female,0.0,No,No,College,1.0,Self-employed,60–100k,3683-QKIUE
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4228-ZGYUW
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,9031-ZVQPT
Male,0.0,No,No, Bachelor  ,1.0,Self-employed,>150k,2990-IAJSV
Male,1.0,Yes,No,College,2.0,Retired,100–150k,8107-KNCIM
Male,,No,No,College,1.0,Self-employed,60–100k,9027-YFHQJ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5176-LDKUH
Male,0.0,Yes,Yes,College,4.0,Employed,60–100k,4644-OBGFZ
Male,0.0,No,No,College,2.0,Self-employed,60–100k,7926-IJOOU
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,6480-YAGIY
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4029-HPFVY
Female,0.0,Yes,No,College,3.0,Employed,60–100k,7602-DBTOU
Male,0.0,Yes,No,College,2.0,Employed,60–100k,5345-BMKWB
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,3519-ZKXGG
Male,0.0,Yes, Yes  ,College,7.0,Self-employed,100–150k,5457-COLHT
Male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,100–150k,6416-TVAIH
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,5451-YHYPW
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5108-ADXWO
Male,0.0,No,No,College,1.0,Self-employed,100–150k,7998-WNZEM
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3066-RRJIO
Female,0.0,Yes,No, College  ,2.0,Self-employed,100–150k,4664-NJCMS
Female,0.0,No,No, College  ,1.0,Employed,60–100k,0307-BCOPK
Female,1.0,Yes,No,College,2.0,Retired,100–150k,7629-WFGLW
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2542-HYGIQ
Male,0.0,No,No,College,1.0,Self-employed,100–150k,6715-OFDBP
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5016-LIPDW
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,6481-LXPWL
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1567-DSCIC
Female,0.0,Yes,Yes,College,3.0,Self-employed, 100–150k  ,2150-UWTFY
Female,0.0,No,No,College,1.0,Employed,60–10ek,6124-ACRHJ
Female,0.0,No,Yes,College,2.0,Retired,100–150k,9362-MWODR
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,9975-GPKZU
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,9625-RZFUK
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5153-LXKDT
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,5161-UBZXI
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,1020-JPQOW
Female,0.0,,Yes,College,3.0,Self-employed,100–150k,7919-ZODZZ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0565-JUPYD
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,6867-ACCZI
Femalf,0.0,No,No,College,2.0,Self-employed,60–100k,5939-XAIXZ
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,9054-FOWNV
Male,0.0,NO ,No,Bachelor,2.0,Self-employed,>150k,2683-BPJSO
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2157-MXBJS
Female,0.0,Yes,No,College,4.0,Self-employed,60–100k,8207-VVMYB
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9732-EQMWY
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,9360-AHGNL
Female,0.0,No,No,College,1.0,Self-employed,60–100k,1087-UDSIH
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100K ,5269-NRGDP
Male,0.0,No,No,College,1.0,Self-employed,60–100k,6195-MELTI
Male,1.0,No,No,College,2.0,Retired,60–100k,5485-WUYWF
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,2121-JAFOM
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,8818-DOPVL
Male,1.0,Yes,No,College,2.0,Retired,100–150k,2632-UCGVD
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k, 5445-PZWGX  
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,1227-UDMZR
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5198-HQAEN
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9170-CCKOU
Female,0.0,Yes,No,COLLEGE ,2.0,Self-employed,>150k,2167-FQSTQ
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,2819-GWENI
Male,0.0,Yes,No,College,3.0,Self-employed,60–100k,1043-YCUTE
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,3814-MLAXC
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3572-UUHRS
Female,0.0,No,No,College,1.0,Self-employed,60–100k,2692-PFYTJ
Female,,No,No,College,1.0,Self-employed,60–100k,1226-UDFZR
Female,0.0,No,No,College,2.0,Self-employed,60–100k,5955-EPOAZ
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,6821-JPCDC
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8815-LMFLX
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,9135-HSWOC
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8582-KRHPJ
Female,0.0,Yes,Yes,,3.0,Self-employed,>150k,5811-IWXYM
Male,1.0,Yes,No,College,2.0,Retired,100–150k,7044-YAACC
Female,1.0,No,No,College,1.0,Retired,100–150k,8189-XRIKE
Male,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,1506-YJTYT
Male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,4123-DVHPH
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6425-YQLLO
 Male  ,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,5442-UTCVD
Female,0.0,No,No,College,1.0,Employed,60–100k,2228-BZDEE
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,7734-DBOAI
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,2789-CZANW
Female,1.0,No,No,College,1.0,Retired,100–150k,2091-RFFBA
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2114-MGINA
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,7596-LDUXP
Male,1.0,Yes,No,College,2.0,Retired,60–100k,3740-RLMVT
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,4489-SNOJF
Female,0.0,No,No,College,1.0,Self-employed,100–150k,
Male,0.0,No,No,College,1.0,Employed,60–100k,5651-CPDND
Female,1.0,No,No,College,1.0,Retired,60–100k,2186-QZEYA
Female,0.0,No,No,College,1.0,Self-employed,60–100k,1131-ALZWV
 Male  ,0.0,Yes, Yes  ,College,4.0,Self-employed,60–100k,7729-XBTWX
Male,0.0,No,No,Bachelor,1.0, Self-employed  ,>150k,9134-WYRVP
Female,0.0,Yes,No,College,2.0,Employed,60–100k,3284-SVCRO
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,9732-OUYRN
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,0559-CKHUS
Male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,2931-SVLTV
Female,1.0,No,No,College,1.0,Retired,100–150k,6899-PPEEA
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7504-UWHNB
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2582-FFFZR
Male,0.0,No,No,College,1.0,Retired,100–150k,8908-NMQTX
Female,0.0,No,No,College,1.0,Self-employed,60–100k,2187-LZGPL
Male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,1431-AIDJQ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6288-LBEAR
Male,1.0,No,No,Bachelor,1.0,Retired,>150k,4597-NUCQV
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9019-QVLZD
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8413-YNHNV
Female,0.0,No,Yes,College,1.0,Self-employed,60–100k,5808-TOTXO
Male,0.0,No,No,College,1.0,Retired,100–150k,4369-NYSCF
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,6333-YDVLT
Male,0.0,Yes,No,College,2.0,Employed,60–100k,5324-KTGCG
Female,1.0, No  ,No,College,2.0,Retired,100–150k,5599-HVLTW
Female,0.0,No, No  ,Bachelor,1.0,Self-employed,>150k,7394-LWLYN
Female,0.0,No,Yex,Bachelor,1.0,Self-employed,>150k,3707-LRWZD
Male,0.0,No,No,College,1.0,Self-employed, 100–150k  ,6873-UDNLD
Male,0.0,No,No,College,2.0,Self-employed,60–100k,2700-LUEVA
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1455-ESIQH
Female,0.0,No,No,Bachelor,3.0,Self-employed,>150k,0958-YHXGP
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,1101-SSWAG
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2979-SXESE
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4013-TLDHQ
Male,0.0,No,No,College,1.0,Self-employed,60–100k,5743-KHMNA
Female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,4194-FJARJ
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5325-UWTWJ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3969-GYXEL
Female,1.0,No,No,College,1.0,Retired,100–150k,9208-OLGAQ
Female,1.0, No  ,No,Bachelor,1.0,Retired,>150k,3244-CQPHU
Female,1.0,No,No,College,2.0,Retired,100–150k,2674-MLXMN
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,9708-HPXWZ
Male,0.0,Yes,No,College,-,Self-employed,100–150k,6992-TKNYO
Male,0.0,No,Yes,College,2.0,Self-employed,60–100k,4468-YDOVK
Male,1.0,No,No,HighSchool,1.0,Retired,,3754-DXMRT
Female,1.0,No,No,College,1.0,Retired,60–100k,5792-JALQC
Female,1.0,No,No,College,1.0,Retired,100–150k,7130-VTEWQ
Female,0.0,No,No,College,1.0,Self-employed,100–150k,2200-DSAAL
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4302-ZYFEL
Female,0.0,Yes,No,College,2.0,Retired,100–150k,9351-LZYGF
Female,0.0,No,No,Bachelor,3.0,Retired,>150k,4366-CTOUZ
Female,0.0,No,No, College  ,1.0,Self-employed,60–100k,6121-VZNQB
Male,1.0,Yes,No,College,3.0,Retired,100–150k,7903-CMPEY
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,1518-OMDIK
Female,0.0,No,No,College,1.0,Employed,60–100k,6671-NGWON
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,0595-ITUDF
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6996-KNSML
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1955-IBMMB
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,0096-BXERS
Female,0.0,No,No,College,2.0,Employed,60–100K ,3806-YAZOV
Female,0.0,Yes,No,College,4.0,Self-employed,60–100k,7998-ZLXWN
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,6253-WRFHY
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,9133-AYJZG
Male,1.0,Yes,No,College,2.0,Retired,100–150k,
Male,0.0,No,No,College,2.0,Self-employed,100–150k,8680-CGLTP
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,8430-TWCBX
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5018-GWURO
Female,0.0,No,No,,1.0,Retired,100–150k,6741-QRLUP
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4737-HOBAX
Male,1.0,Yes,Yes,College,4.0,Retired,100–150k,0537-QYZZN
Male,1.0,Yes,No,College,2.0,Retired,60–100k,3340-QBBFM
Female,1.0,No,No,College,2.0,Retired,100–150k,1704-NRWYE
Male,0.0,No,No,College,1.0,Employed,60–100k,2592-SEIFQ
Female,0.0,Yes,No,College,3.0,Self-employed,100–150k,8200-KLNYW
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3372-CDXFJ
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4781-ZXYGU
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,7632-YUTXB
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2718-YSKCS
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,9896-UYMIE
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,0853-NWIFK
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8212-CRQXP
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k, 6980-CDGFC  
Female,0.0,Yes,No,Bachelor,2.0,Retired,60–10dk,7691-XVTZH
Female,,Yes,Yes,College,4.0,Employed,60–100k,2520-SGTTA
Female,1.0,No,No,College,1.0,Retired,100–150k,7481-ATQQS
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,2277-VWCNI
Male,0.0,Yes,No, College  ,3.0,Self-employed,100–150k,1088-CNNKB
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,8642-GVWRF
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1930-BZLHI
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,3400-ESFUW
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,5868-YTYKS
Female,0.0,No,No,College,2.0,Employed,60–100k,3525-DVKFN
Male,0.0,,No,Bachelor,1.0,Retired,>150k, 1482-OXZSY  
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0377-JBKKT
Female,0.0,No,No,College,1.0,Self-employed,100–150k,5778-BVOFB
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,3373-YZZYM
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,2057-ZBLPD
Male,0.0,No,No,College,1.0,Self-employed,100–150k,0228-MAUWC
Female,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,5502-RLUYV
Male,1.0,No,No,HighSchool,2.0,Retired,60–100k,0023-HGHWL
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7663-YJHSN
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,4915-BFSXL
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,3086-RUCRN
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,5215-LNLDJ
Female,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7576-JMYWV
Male,0.0,No,No,College,1.0,Self-employed,60–100k,9039-RBEEE
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0257-KXZGU
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1307-ATKGB
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,8417-FMLZI
Female,0.0,No,No,College,1.0,Retired,100–150k,3714-XPXBW
Male,0.0,No,Yes,College,3.0,Employed,60–100k,1850-AKQEP
Female,0.0,Yes,Yes,College,3.0,Retired,100–150k,2824-DXNKN
Male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,5227-JSCFE
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0848-ZGQIJ
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,3621-CHYVB
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8042-RNLKO
Female,1.0,No,No,College,1.0,,100–150k,1792-UXAFY
Female,0.0,No,Yes,College,2.0,Employed,60–100k,5372-FBKBN
Male,0.0,Yes,No,College,2.0,Retired,100–150k,0420-TXVSG
Female,0.0,Yes,No,College,3.0,Retired,100–150k,6217-TOWGS
Male,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,0515-YPMCW
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,0378-XSZPU
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1045-LTCYT
Male,-,No,No,College,1.0,Self-employed,100–150k,1544-JJMYL
Male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,4636-JGAAI
Male,0.0,No,No,Bachelor,1.0,Retired, >150k  ,6874-SGLHU
Male,0.0,No,No,College,1.0,Retired,100–150k,5951-AOFIH
Male,0.0,No,Yes,College,2.0,Employed,60–100k,4729-XKASR
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,3059-NGMXB
Female,0.0,No,Yes,Bachelor,1.0,,>150k,8652-YHIYU
 Female  ,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5278-PNYOX
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5449-FIBXJ
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k, 3486-HOOGQ  
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,5061-PBXFW
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8630-FJLIB
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3891-NLXJB
,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4749-OJKQU
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0577-WHMEV
Male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5453-AXEPF
Female,0.0,No,Yes,College,1.0,Self-employed,100–150k,3639-XJHKQ
Male,0.0,Yes,No,Bachelor,2.0,Self-employed, >150k  ,3716-LRGXK
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2263-SFSQZ
Male,0.0,Yes,Yes, College  ,3.0,Self-employed,60–100k,9950-MTGYX
Male,0.0,No,No,College,2.0,Self-employed,100–150k,3397-AVTKU
Male,0.0,Yes,No,College,2.0,Employed,60–100k,4825-FUREZ
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9837-BMCLM
Female,0.0,No,No,College,1.0,Employed,60–100k,2672-OJQZP
Female,0.0,No,No,College,2.0,Employed,60–100k,0137-UDEUO
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3134-DSHVC
Male,1.0,No,YES ,College,1.0,Retired,100–150k,6161-UUUTA
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7821-DPRQE
Female,1.0,No,No,College,2.0,Retired,100–150k,6543-XRMYR
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2001-EWBQU
Male,0.0,No,No,College,1.0,Self-employed,100–150k,4925-LMHOK
Male,1.0,No,No,College,1.0,Retired,100–150k,1608-GMEWB
,0.0,Yes,No,College,2.0,Self-employed,100–150k,6695-AMZUF
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1455-UGQVH
Male,0.0,No,No,College,2.0,Employed,60–100k,8410-BGQXN
Female,0.0,No,No,College,2.0,Self-employed,60–100k,8280-MQRQN
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,1619-YWUBB
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,7611-YKYTC
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2037-SGXHH
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,3178-FESZO
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0365-GXEZS
Male,0.0, No  ,No,Bachelor,1.0,Self-employed,>150k,0082-OQIQY
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6087-MVHJH
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4603-JANFB
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3018-TFTSU
Male,0.0,No,No,College,2.0,Self-employed,60–100k,
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4806-KEXQR
Female,0.0,Yes,No,College,3.0,Self-employed,100–150k,0667-NSRGI
Female,0.0,No,No,College,1.0,Self-employed,60–100k,7083-YNSKY
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,6893-ODYYE
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8242-JSVBO
Male,1.0,Yes,No,College,2.0,Retired,100–150k,2479-BRAMR
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,9541-ZPSEA
Female,1.0,Yes,No,College,2.0,Retired,100–150k,2665-NPTGL
Male,0.0,NO ,No,,2.0,Self-employed,60–100k,1139-WUOAH
Female,0.0,No,No,College,2.0,Employed,60–100k,4693-VWVBO
Female,0.0,No,No,College,1.0,Employed,60–100k,7434-SHXLS
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,6937-GCDGQ
Female,0.0,No,No,College,2.0,Self-employed,60–100k,0988-JRWWP
Female,0.0,No,No,College,1.0,Employed,60–100k,5075-JSDKI
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7908-QCBCA
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,8644-XYTSV
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6711-FLDFB
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,3873-WOSBC
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7465-ZZRVX
Male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,7975-JMZNT
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7251-XFOIL
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,4116-IQRFR
,1.0,Yes,No,College,3.0,Retired,100–150k,3714-JTVOV
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8259-DZLIZ
