MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,customerID
40.3,124.93,8,2.0,9667-EQRXU
60.25,114.45,0,1.0,7446-YPODE
56.25,117.97,0,2.0,9522-BNTHX
46.2,227.8,5,3.0,4676-WLUHT
50.6,244.98,0,2.0,3329-WDIOK
24.9,68.18,2,UNK-5757445d,7980-MHFLQ
84.85,242.31,0,ORPH-e88f5ed6,2873-ZLIWT
65.7,245.22,4,2.0,3415-TAILE
63.35,121.24,4,3.0,0757-WCUUZ
50.1,148.63,0,2.0,1629-DQQVB
70.5,208.17,0,2.0,1915-IOFGU
94.85,320.92,6,1.0,3045-XETSH
50.15,112.01,0,2.0,0374-AACSZ
19.75,53.65,0,ORPH-a1a9513d,7239-HZZCX
64.65,135.75,,1.0,4872-VXRIL
79.6,242.17,2,2.0,9140-CZQZZ
19.5,0.0,0,2.0,3423-HHXAO
99.55,348.26,1,2.0,9938-TKDGL
74.0,166.65,4,2.0,0531-ZZJWQ
38.9,205.76,0,2.0,6537-QLGEX
79.55,288.18,0,2.0,2688-BHGOG
65.45,175.09,4,2.0,7683-CBDKJ
98.7,292.78,0,2.0,0946-CLJTI
46.3,195.41,5,4.0,3160-TYXLT
99.35,256.6,4,2.0,1325-USMEC
95.8,,0,1.0,0916-QOFDP
67.5,222.82,3,4.0,0628-CNQRM
78.15,231.48,3,2.0,5606-AMZBO
26.1,0.0,2,3.0,6199-IPCAO
69.6,301.8,3,2.0,7665-TOALD
84.35,203.3,4,2.0,0112-QWPNC
100.2,323.2,0,2.0,0324-BRPCJ
78.05,266.13,,2.0,2777-PHDEI
40.35,189.64,0,2.0,5640-CAXOA
79.2,102.74,3,2.0,2235-EZAIK
20.9,0.06,4,3.0,3847-BAERP
73.6,231.19,0,1.0,1196-AMORA
74.75,190.24,4,1.0,4282-YMKNA
49.9,158.16,1,3.0,1453-RZFON
68.9,204.64,3,ORPH-79ca2e97,8263-OKETD
20.25,29.14,0,2.0,UNK-23458a52
76.0,225.01,2,3.0,2476-YGEFM
74.0,218.98,3,ORPH-f2b457d9,8687-BAFGU
82.3,294.58,0,3.0,0641-EVBOJ
89.4,252.61,2,2.0,0829-XXPLX
99.15,380.88,5,2.0,9974-JFBHQ
20.2,69.5,3,2.0,5356-RHIPP
29.45,115.0,3,2.0,6624-JDRDS
19.8,0.0,0,2.0,0608-JDVEC
59.15,187.62,5,2.0,9780-FKVVF
44.75,107.18,3,2.0,1919-RTPQD
90.8,312.15,5,2.0,5214-NLTIT
49.55,179.89,0,3.0,3345-PBBFH
106.7,340.11,4,3.0,5055-BRMNE
93.55,292.49,0,2.0,9189-JWSHV
94.45,305.36,4,2.0,2190-PHBHR
19.45,44.02,0,3.0,2650-GYRYL
25.05,174.29,0,2.0,0746-JTRFU
67.95,139.1,13,2.0,5208-FVQKB
65.25,139.69,2,2.0,7184-LRUUR
99.45,293.69,2,1.0,6627-CFOSN
20.35,35.18,3,3.0,3982-JGSFD
19.95,0.0,0,2.0,1574-DYCWE
77.4,158.69,3,2.0,7247-XOZPB
19.7,0.0,2,3.0,2466-FCCPT
99.7,363.06,3,2.0,6211-WWLTF
74.8,218.04,3,3.0,4826-TZEVA
19.15,36.3,0,2.0,6016-NXBNJ
78.95,306.61,0,3.0,9138-EFSMO
95.55,203.85,1,2.0,0576-WNXXC
62.85,132.14,6,3.0,4632-XJMEX
71.55,227.61,0,3.0,8910-LEDAG
94.95,241.41,2,ORPH-39ff68a4,3452-GWUIN
86.1,254.51,5,2.0,2716-GFZOR
19.55,60.65,0,2.0,3724-UCSHY
24.8,0.0,2,2.0,8626-XHBIE
39.3,164.48,3,3.0,4628-CTTLA
84.05,285.83,5,2.0,3192-LNKRK
36.25,169.58,0,3.0,4439-YRNVD
20.25,0.0,3,2.0,2876-VBBBL
23.9,81.6,0,3.0,6834-NXDCA
98.6,307.15,0,1.0,2208-UGTGR
103.65,348.15,8,1.0,3005-TYFRD
92.9,177.62,3,2.0,8670-MEFCP
19.9,,2,4.0,3079-BCHLN
20.1,72.79,0,3.0,7777-UNYHB
85.45,329.63,3,1.0,5597-GLBUC
80.5,217.7,3,2.0,7278-CKDNC
99.9,283.24,0,1.0,2748-MYRVK
39.85,72.25,0,3.0,8450-UYIBU
60.5,81.71,6,3.0,2969-VAPYH
84.8,332.09,1,2.0,4822-YCXMX
103.85,366.54,2,1.0,7181-OQCUT
67.8,212.03,6,3.0,8474-UMLNT
75.2,213.3,0,2.0,9821-POOTN
24.85,3.43,0,3.0,3836-FZSDJ
19.35,23.28,0,3.0,9142-XMYJH
49.35,219.17,0,2.0,6559-ILWKJ
89.0,305.68,5,2.0,0187-QSXOE
55.0,151.39,0,3.0,nan
76.15,180.64,4,3.0,2649-HWLYB
20.3,29.83,0,2.0,5214-CHIWJ
74.9,255.88,0,3.0,4229-CZMLL
117.35,289.04,7,2.0,6904-JLBGY
19.75,16.68,4,3.0,2465-BLLEU
45.2,114.69,0,2.0,1685-VAYJF
25.2,0.0,0,4.0,8874-EJNSR
89.75,215.75,5,2.0,6917-YACBP
75.0,160.89,1,,5049-MUBWG
49.95,116.38,1,3.0,4223-WOZCM
65.7,196.4,4,2.0,0769-MURVM
67.05,121.81,1,3.0,9253-VIFJQ
110.9,371.12,2,2.0,7030-FZTFM
87.95,310.16,6,2.0,9741-YLNTD
19.8,0.0,0,3.0,5917-RYRMG
75.7,218.7,4,3.0,5120-ZBLAI
62.15,227.62,1,3.0,1194-BHJYC
101.25,339.85,0,2.0,3663-MITLP
115.15,353.23,9,3.0,0906-QVPMS
18.95,19.78,4,3.0,9025-ZRPVR
19.5,0.0,0,3.0,1905-OEILC
86.55,371.66,4,2.0,7858-GTZSP
28.6,149.32,0,4.0,3285-UCQVC
20.4,19.57,3,3.0,6248-BSHKG
19.8,98.41,3,3.0,4685-TFLLS
45.65,147.1,0,3.0,3470-BTGQO
56.4,196.56,3,3.0,1209-VFFOC
73.3,173.43,5,2.0,8224-DWCKX
24.35,33.22,2,2.0,5482-PLVPE
101.35,352.69,4,2.0,4553-DVPZG
98.65,277.89,0,3.0,4902-OHLSK
33.6,146.42,5,2.0,6917-IAYHD
79.9,171.77,0,ORPH-8625b8ce,0495-ZBNGW
20.7,13.72,0,,8620-RJPZN
104.05,301.99,5,ORPH-6590d9ba,7572-KPVKK
20.25,43.18,2,2.0,2642-MAWLJ
103.3,301.77,4,3.0,2357-COQEK
73.7,132.27,9,2.0,7103-ZGVNT
96.2,271.08,3,2.0,3737-GCSPV
108.75,333.78,8,3.0,2027-WKXMW
20.15,15.4,0,4.0,7137-NAXML
19.75,0.0,0,3.0,2428-ZMCTB
25.95,58.74,0,3.0,2961-VNFKL
70.05,173.69,2,2.0,1768-HNVGJ
24.05,55.65,2,4.0,6963-KQYQB
84.75,251.43,3,1.0,5934-RMPOV
23.05,0.0,2,3.0,1207-BLKSA
104.15,355.95,6,3.0,4088-YLDSU
59.95,254.9,7,3.0,8316-BBQAY
19.55,11.46,6,3.0,1166-PQLGG
19.6,19.85,0,2.0,3146-JTQHR
20.05,6.31,0,3.0,4291-YZODP
85.55,277.61,0,2.0,4395-PZMSN
78.6,254.46,4,1.0,6427-FEFIG
116.8,322.43,11,3.0,0017-IUDMW
43.55,199.84,4,4.0,8706-HRADD
60.8,240.37,7,2.0,9955-QOPOY
54.9,114.99,0,3.0,4385-ZKVNW
65.2,138.88,0,3.0,5446-DKWYW
102.95,269.95,4,3.0,2034-CGRHZ
,345.48,2,1.0,5797-APWZC
50.8,91.53,6,3.0,3683-QKIUE
90.05,304.01,0,2.0,4228-ZGYUW
108.2,368.27,10,3.0,9031-ZVQPT
92.0,185.59,11,3.0,2990-IAJSV
75.1,262.77,5,2.0,8107-KNCIM
25.05,0.0,3,4.0,9027-YFHQJ
75.15,290.47,5,2.0,5176-LDKUH
19.5,0.0,0,4.0,4644-OBGFZ
19.3,51.64,0,3.0,7926-IJOOU
112.2,366.63,8,2.0,6480-YAGIY
70.3,302.1,6,UNK-b04894ea,4029-HPFVY
19.6,8.88,3,4.0,7602-DBTOU
20.25,82.53,,2.0,5345-BMKWB
75.85,258.49,0,2.0,3519-ZKXGG
80.65,273.05,4,1.0,5457-COLHT
68.5,259.3,4,2.0,6416-TVAIH
115.75,246.48,0,2.0,5451-YHYPW
73.5,315.44,4,2.0,5108-ADXWO
80.6,162.36,4,3.0,7998-WNZEM
69.95,246.97,0,2.0,3066-RRJIO
59.55,259.33,5,3.0,4664-NJCMS
19.05,49.33,0,2.0,0307-BCOPK
95.65,265.8,8,3.0,7629-WFGLW
19.95,0.0,4,4.0,2542-HYGIQ
70.05,239.27,0,2.0,6715-OFDBP
19.4,12.83,1,3.0,5016-LIPDW
36.1,98.09,7,3.0,6481-LXPWL
94.0,322.17,0,2.0,1567-DSCIC
61.15,74.84,6,1.0,2150-UWTFY
19.75,32.36,2,3.0,6124-ACRHJ
64.1,154.75,3,3.0,nan
19.75,0.0,2,2.0,9975-GPKZU
19.7,1.06,0,3.0,9625-RZFUK
110.2,374.74,3,3.0,UNK-a0ae62a6
106.35,389.8,7,ORPH-9fa65c15,5161-UBZXI
90.55,312.17,3,2.0,1020-JPQOW
65.9,204.0,0,2.0,7919-ZODZZ
104.5,329.97,3,2.0,0565-JUPYD
52.5,144.86,2,2.0,6867-ACCZI
56.1,130.52,2,2.0,5939-XAIXZ
88.75,295.29,0,ORPH-7b1afa65,9054-FOWNV
84.45,246.7,0,1.0,2683-BPJSO
75.3,257.12,0,1.0,2157-MXBJS
26.0,21.06,2,3.0,8207-VVMYB
99.4,326.92,0,1.0,9732-EQMWY
109.55,286.59,8,1.0,9360-AHGNL
19.6,0.0,1,2.0,1087-UDSIH
73.15,194.08,5,2.0,5269-NRGDP
54.65,58.06,0,3.0,6195-MELTI
66.4,145.33,5,2.0,5485-WUYWF
,349.94,4,3.0,2121-JAFOM
104.45,282.47,0,1.0,8818-DOPVL
100.05,255.03,2,3.0,2632-UCGVD
102.0,305.47,7,2.0,5445-PZWGX
91.15,137.01,4,2.0,nan
89.7,283.06,6,2.0,5198-HQAEN
90.2,259.14,7,1.0,9170-CCKOU
92.4,245.2,0,2.0,2167-FQSTQ
19.9,20.43,0,2.0,2819-GWENI
25.15,0.0,0,4.0,1043-YCUTE
79.85,239.07,8,3.0,3814-MLAXC
18.85,7.09,0,3.0,3572-UUHRS
25.75,84.66,6,2.0,2692-PFYTJ
49.6,64.76,2,2.0,1226-UDFZR
20.95,2.28,7,ORPH-45109329,5955-EPOAZ
97.05,372.63,2,2.0,6821-JPCDC
25.4,16.04,0,3.0,8815-LMFLX
19.7,18.68,1,3.0,9135-HSWOC
35.0,104.42,4,3.0,8582-KRHPJ
101.25,349.39,5,2.0,5811-IWXYM
70.2,191.67,5,3.0,7044-YAACC
90.95,238.32,3,2.0,8189-XRIKE
73.85,213.42,5,2.0,1506-YJTYT
88.05,309.62,1,2.0,4123-DVHPH
105.95,235.8,5,2.0,6425-YQLLO
91.85,330.71,2,2.0,5442-UTCVD
20.1,0.0,2,3.0,2228-BZDEE
40.1,166.77,5,1.0,7734-DBOAI
110.3,358.99,4,3.0,2789-CZANW
73.9,119.64,0,2.0,2091-RFFBA
89.8,363.38,7,1.0,2114-MGINA
85.15,311.33,0,2.0,7596-LDUXP
60.95,59.15,7,2.0,3740-RLMVT
72.25,179.16,0,3.0,4489-SNOJF
73.55,216.74,4,3.0,2192-OZITF
46.0,76.84,0,2.0,5651-CPDND
58.55,81.09,1,2.0,2186-QZEYA
24.6,5.34,2,2.0,1131-ALZWV
19.75,47.43,0,2.0,7729-XBTWX
86.35,372.58,8,3.0,9134-WYRVP
25.5,0.89,0,2.0,3284-SVCRO
19.0,56.17,0,3.0,9732-OUYRN
19.55,43.04,0,3.0,0559-CKHUS
110.1,371.74,1,3.0,2931-SVLTV
96.55,,2,1.0,6899-PPEEA
69.75,222.37,3,2.0,7504-UWHNB
50.6,258.09,3,3.0,2582-FFFZR
65.6,243.9,6,3.0,8908-NMQTX
40.1,189.39,4,3.0,2187-LZGPL
82.1,172.5,0,2.0,1431-AIDJQ
79.1,270.59,5,1.0,6288-LBEAR
101.25,245.47,4,2.0,4597-NUCQV
79.55,278.45,2,1.0,9019-QVLZD
90.65,242.64,13,3.0,8413-YNHNV
20.55,0.0,0,3.0,5808-TOTXO
75.75,215.97,5,3.0,4369-NYSCF
110.0,357.15,2,2.0,6333-YDVLT
20.85,0.0,0,3.0,5324-KTGCG
80.35,234.03,0,3.0,5599-HVLTW
70.15,281.97,5,2.0,7394-LWLYN
84.05,,0,3.0,3707-LRWZD
67.45,162.57,1,2.0,6873-UDNLD
20.75,0.0,0,3.0,2700-LUEVA
89.1,306.24,6,2.0,1455-ESIQH
69.9,274.87,0,3.0,0958-YHXGP
51.1,117.1,0,3.0,1101-SSWAG
94.4,348.65,4,2.0,2979-SXESE
78.25,212.58,5,1.0,4013-TLDHQ
25.55,16.83,4,,5743-KHMNA
60.0,169.22,10,3.0,4194-FJARJ
,205.05,8,2.0,5325-UWTWJ
76.4,261.51,3,3.0,3969-GYXEL
84.95,256.78,0,2.0,9208-OLGAQ
110.1,284.13,0,3.0,3244-CQPHU
99.65,313.32,0,2.0,2674-MLXMN
45.4,138.72,10,2.0,UNK-4da60cc1
69.0,167.79,3,3.0,6992-TKNYO
48.65,150.72,0,3.0,4468-YDOVK
44.15,63.75,5,2.0,3754-DXMRT
59.85,73.67,0,1.0,5792-JALQC
75.75,213.4,0,2.0,7130-VTEWQ
80.65,240.73,0,2.0,2200-DSAAL
20.55,57.7,5,3.0,4302-ZYFEL
66.4,123.07,6,3.0,9351-LZYGF
100.2,284.76,6,2.0,4366-CTOUZ
19.1,0.0,0,ORPH-475c872d,6121-VZNQB
80.3,214.13,5,3.0,7903-CMPEY
44.55,87.74,0,2.0,1518-OMDIK
20.35,109.47,5,2.0,6671-NGWON
91.8,296.91,0,2.0,0595-ITUDF
74.9,245.96,0,3.0,6996-KNSML
20.2,99.25,0,4.0,1955-IBMMB
50.35,120.55,0,2.0,0096-BXERS
18.8,0.0,2,2.0,3806-YAZOV
20.45,0.0,2,3.0,7998-ZLXWN
64.75,271.34,4,1.0,6253-WRFHY
98.7,376.8,0,1.0,9133-AYJZG
89.45,215.97,0,2.0,2675-OTVVJ
58.75,148.63,6,4.0,8680-CGLTP
20.7,0.0,0,4.0,8430-TWCBX
85.6,302.8,4,2.0,5018-GWURO
80.3,213.0,9,2.0,6741-QRLUP
79.8,242.07,2,2.0,4737-HOBAX
79.85,237.88,4,3.0,0537-QYZZN
54.1,88.37,6,2.0,3340-QBBFM
80.85,272.51,,2.0,1704-NRWYE
24.75,150.33,4,3.0,2592-SEIFQ
80.9,262.04,5,2.0,8200-KLNYW
24.5,14.79,0,3.0,3372-CDXFJ
20.15,49.71,0,2.0,4781-ZXYGU
20.05,9.79,0,2.0,7632-YUTXB
19.6,86.19,3,3.0,2718-YSKCS
114.3,356.19,4,2.0,9896-UYMIE
100.3,359.65,2,2.0,0853-NWIFK
80.0,340.14,3,1.0,8212-CRQXP
20.85,70.82,3,3.0,6980-CDGFC
89.95,338.61,6,2.0,7691-XVTZH
20.0,60.8,0,3.0,2520-SGTTA
90.85,279.0,0,2.0,7481-ATQQS
48.75,79.47,3,2.0,2277-VWCNI
80.0,123.88,1,3.0,1088-CNNKB
79.7,212.84,4,2.0,8642-GVWRF
20.35,43.01,4,4.0,1930-BZLHI
57.55,138.41,6,3.0,3400-ESFUW
20.25,133.59,0,3.0,5868-YTYKS
19.4,93.36,0,2.0,3525-DVKFN
100.4,383.11,2,2.0,1482-OXZSY
57.95,168.98,4,3.0,0377-JBKKT
59.5,189.16,4,3.0,5778-BVOFB
19.2,37.84,3,2.0,3373-YZZYM
86.5,315.8,1,2.0,2057-ZBLPD
59.55,125.59,7,2.0,0228-MAUWC
103.95,314.28,4,3.0,5502-RLUYV
25.1,83.04,2,2.0,0023-HGHWL
103.95,337.13,6,3.0,7663-YJHSN
68.95,204.85,10,2.0,4915-BFSXL
103.1,286.19,5,3.0,3086-RUCRN
24.7,156.55,4,3.0,5215-LNLDJ
110.2,295.75,5,3.0,7576-JMYWV
48.95,185.5,4,3.0,9039-RBEEE
62.45,148.91,0,2.0,0257-KXZGU
89.55,310.2,0,2.0,1307-ATKGB
83.55,306.7,3,2.0,8417-FMLZI
78.9,166.6,4,3.0,3714-XPXBW
20.35,0.0,0,2.0,1850-AKQEP
71.45,155.58,2,1.0,2824-DXNKN
46.35,54.49,5,4.0,5227-JSCFE
94.65,275.16,5,2.0,0848-ZGQIJ
49.9,219.89,3,2.0,3621-CHYVB
25.45,27.26,0,3.0,8042-RNLKO
89.15,183.19,0,2.0,1792-UXAFY
20.75,41.24,4,2.0,5372-FBKBN
66.1,157.1,0,3.0,0420-TXVSG
75.4,245.62,7,UNK-43ecceb2,6217-TOWGS
70.45,251.01,4,2.0,0515-YPMCW
60.3,128.6,8,3.0,0378-XSZPU
21.05,19.21,2,3.0,1045-LTCYT
69.35,204.84,6,2.0,1544-JJMYL
88.85,350.98,2,3.0,4636-JGAAI
97.0,360.85,4,2.0,6874-SGLHU
66.4,169.45,3,1.0,5951-AOFIH
24.75,95.47,1,3.0,4729-XKASR
69.2,187.91,3,2.0,3059-NGMXB
79.5,250.0,4,ORPH-5ca834f4,8652-YHIYU
100.65,396.49,6,2.0,5278-PNYOX
103.3,356.25,6,2.0,5449-FIBXJ
79.7,171.63,4,3.0,3486-HOOGQ
61.4,130.77,4,3.0,5061-PBXFW
69.8,192.31,4,2.0,8630-FJLIB
40.55,173.98,6,4.0,3891-NLXJB
75.65,187.17,9,2.0,4749-OJKQU
90.7,266.07,1,1.0,0577-WHMEV
,284.02,4,2.0,5453-AXEPF
60.6,163.72,6,2.0,3639-XJHKQ
101.15,392.97,2,2.0,3716-LRGXK
24.95,5.05,3,2.0,2263-SFSQZ
20.3,2.39,0,3.0,9950-MTGYX
60.0,132.9,3,2.0,3397-AVTKU
20.25,30.76,0,3.0,4825-FUREZ
78.5,328.92,0,2.0,9837-BMCLM
44.75,131.97,1,2.0,2672-OJQZP
19.85,78.84,0,2.0,0137-UDEUO
98.0,255.91,8,1.0,3134-DSHVC
79.9,267.6,0,2.0,6161-UUUTA
107.7,333.48,5,,7821-DPRQE
99.7,306.27,6,1.0,6543-XRMYR
104.7,345.64,7,1.0,2001-EWBQU
58.6,113.51,6,2.0,4925-LMHOK
93.9,249.62,2,2.0,1608-GMEWB
86.45,248.2,11,3.0,6695-AMZUF
98.5,383.05,2,1.0,1455-UGQVH
19.4,58.43,0,4.0,UNK-d80c4f44
50.45,98.35,0,ORPH-f69c07ce,8280-MQRQN
24.95,47.04,0,3.0,1619-YWUBB
75.0,206.78,4,3.0,7611-YKYTC
94.65,228.44,4,2.0,2037-SGXHH
100.25,361.61,3,1.0,3178-FESZO
78.2,238.81,6,ORPH-eafd98af,0365-GXEZS
94.2,385.33,4,4.0,nan
88.45,298.87,4,1.0,6087-MVHJH
69.85,270.41,5,2.0,4603-JANFB
81.7,245.19,3,3.0,3018-TFTSU
50.05,143.82,5,3.0,3606-SBKRY
79.9,314.07,1,2.0,4806-KEXQR
69.55,140.39,3,3.0,0667-NSRGI
25.4,0.0,3,3.0,7083-YNSKY
90.1,252.15,3,2.0,6893-ODYYE
44.65,179.38,3,3.0,8242-JSVBO
83.75,227.56,3,2.0,2479-BRAMR
80.35,287.87,3,2.0,9541-ZPSEA
98.1,249.02,7,1.0,2665-NPTGL
53.35,172.33,0,3.0,1139-WUOAH
19.55,3.07,0,2.0,4693-VWVBO
20.9,3.33,3,2.0,7434-SHXLS
48.95,130.31,2,2.0,6937-GCDGQ
54.2,192.77,0,3.0,0988-JRWWP
24.45,2.05,0,3.0,5075-JSDKI
69.4,182.33,3,2.0,7908-QCBCA
40.15,179.8,3,3.0,8644-XYTSV
74.9,,2,2.0,6711-FLDFB
25.6,0.0,0,3.0,3873-WOSBC
70.35,269.39,0,2.0,7465-ZZRVX
91.7,249.02,0,3.0,7975-JMZNT
89.2,310.49,0,,7251-XFOIL
,2.67,0,ORPH-e51d57b2,4116-IQRFR
74.15,270.19,3,3.0,3714-JTVOV
53.85,108.58,2,2.0,8259-DZLIZ
115.6,231.88,4,ORPH-f3881846,0442-ZXKVS
19.75,1.23,2,3.0,7853-WNZSY
24.05,0.0,0,3.0,3120-FAZKD
25.3,,3,2.0,8606-OEGQZ
84.3,317.91,0,2.0,0225-ZORZP
70.1,172.23,0,2.0,4702-IOQDC
89.75,238.37,5,3.0,9489-JMTTN
97.95,291.66,4,2.0,0575-CUQOV
20.0,11.49,2,2.0,0967-BMLBD
78.3,253.38,3,2.0,6178-KFNHS
103.9,345.17,0,3.0,2830-LEWOA
20.7,10.75,0,3.0,5006-MXVRN
96.8,357.45,3,3.0,1264-BYWMS
94.4,,0,1.0,9658-WYUFB
20.15,20.32,1,4.0,8327-WKMIE
26.0,68.22,2,2.0,6917-FIJHC
77.35,112.19,8,3.0,5329-KRDTM
66.05,205.51,6,2.0,7797-EJMDP
19.9,58.39,0,3.0,UNK-7f9d57cb
84.3,241.26,0,2.0,2013-SGDXK
68.15,136.51,3,3.0,6368-NWMCE
80.85,260.53,0,2.0,3633-CDBUW
75.5,131.63,0,2.0,0707-HOVVN
92.45,205.49,3,2.0,8580-QVLOC
80.6,304.48,0,1.0,3956-MGXOG
83.2,280.93,3,2.0,9274-UARKJ
87.55,258.32,4,2.0,4077-HWUYD
99.55,263.92,0,2.0,2012-NWRPA
81.25,162.29,0,2.0,8808-ELEHO
109.4,342.92,0,2.0,0103-CSITQ
19.95,10.16,0,2.0,3506-LCJDC
45.55,203.19,2,2.0,8671-KKKOS
20.7,0.0,5,3.0,7305-ZWMAJ
75.3,162.58,0,1.0,9518-XXBXE
99.25,336.72,1,,3934-HXCFZ
93.4,290.33,4,2.0,6578-KRMAW
73.75,288.05,3,3.0,4860-IJUDE
80.45,252.36,3,2.0,7666-WKRON
88.15,307.52,6,2.0,9688-YGXVR
49.2,32.53,10,2.0,0423-UDIJQ
19.65,21.9,0,2.0,1945-XISKS
79.35,185.99,8,2.0,4910-AQFFX
79.75,278.32,1,2.0,2154-KVJFF
105.15,372.78,1,1.0,5360-LJCNJ
49.0,164.0,5,4.0,2607-FBDFF
100.05,369.3,0,ORPH-3b129625,9647-ERGBE
69.35,284.52,5,2.0,3428-XZMAZ
49.8,178.18,0,1.0,1100-DDVRV
85.8,318.63,3,2.0,0378-TOVMS
79.7,225.86,3,3.0,4355-HBJHH
20.95,0.0,3,2.0,6728-WYQBC
50.55,72.08,0,2.0,9058-CBREO
79.3,200.68,0,2.0,9029-FEGVJ
19.5,29.69,0,2.0,7216-KAOID
80.55,344.98,4,2.0,0318-QUUOB
44.15,106.81,1,3.0,6145-NNPNO
84.5,265.36,2,2.0,5520-FVEWJ
105.5,353.91,2,2.0,5339-TJFEK
84.3,285.15,0,2.0,5572-ZDXHY
92.7,307.49,3,2.0,2074-GUHPQ
26.25,17.91,0,2.0,4625-XMOYM
96.95,243.27,6,3.0,5827-MWCZK
20.45,15.29,1,3.0,1385-TQOZW
115.8,373.49,7,3.0,5914-XRFQB
108.2,301.54,4,3.0,4329-YPDDQ
20.2,9.52,0,3.0,4804-NCPET
67.75,271.4,3,2.0,3750-CKVKH
54.9,227.69,0,3.0,5944-UGLLK
85.25,259.02,0,1.0,8063-GBATB
20.15,61.72,1,2.0,7787-BNTZM
90.35,,1,2.0,2252-ISRNH
55.75,158.17,0,2.0,9415-TPKRV
114.6,399.63,3,2.0,5322-TEUJK
80.05,257.6,0,2.0,4547-KQRTM
20.0,20.69,0,3.0,4877-EVATK
66.8,226.93,4,,1866-DIOQZ
100.3,371.01,8,3.0,8375-KVTHK
,368.53,,2.0,2697-NQBPF
85.2,222.69,7,2.0,3709-OIJEA
48.8,88.17,0,3.0,7639-SUPCW
18.95,0.0,5,UNK-9c7c21de,1386-ZIKUV
69.8,204.79,0,ORPH-64e6ee18,0599-XNYDO
106.15,325.57,0,3.0,6377-WHAOX
20.55,24.58,2,2.0,6855-VLGOS
105.75,301.37,0,2.0,8999-XXGNS
25.25,105.81,0,3.0,8746-OQQRW
19.75,53.02,8,3.0,3181-MIZBN
104.85,249.8,6,1.0,0471-ARVMX
60.95,183.05,4,3.0,7766-CLTIC
81.15,268.61,5,2.0,5650-YLIBA
19.1,60.99,2,2.0,0825-CPPQH
20.8,12.54,4,3.0,9084-OAYKL
90.15,258.95,1,3.0,nan
90.1,245.02,5,ORPH-fa5b8fcc,2400-XIWIO
0.0,132.1,3,2.0,7524-VRLPL
85.05,189.31,0,1.0,1069-XAIEM
118.75,367.56,5,3.0,7569-NMZYQ
85.9,334.19,5,2.0,5201-USSQZ
95.0,284.26,0,2.0,2105-PHWON
20.15,60.69,1,3.0,1494-EJZDW
101.3,198.21,2,ORPH-731e8a83,4884-TVUQF
21.2,0.0,0,2.0,8003-EWNDZ
24.2,104.38,3,3.0,1897-RCFUM
,58.76,0,3.0,9256-JTBNZ
102.8,369.73,7,1.0,4658-HCOHW
85.3,245.92,5,2.0,2211-RMNHO
89.6,235.71,1,3.0,2432-TFSMK
99.95,369.25,0,2.0,3440-JPSCL
56.25,162.69,4,1.0,4929-ROART
50.95,143.3,6,3.0,1834-ABKHQ
115.85,355.53,4,2.0,1741-WTPON
103.65,303.19,6,3.0,3932-IJWDZ
26.1,0.0,0,3.0,1240-HCBOH
35.1,184.88,3,3.0,3594-KADLU
99.1,261.28,0,2.0,8065-BVEPF
67.25,235.49,8,3.0,3796-ENZGF
25.0,0.0,2,3.0,1734-ZMNTZ
59.55,180.14,0,3.0,2853-CWQFQ
77.8,248.1,0,2.0,0813-TAXXS
55.1,165.43,7,3.0,2519-TWKFS
117.8,369.02,6,2.0,2889-FPWRM
24.15,67.24,0,4.0,0626-QXNGV
45.25,137.19,9,3.0,6723-CEGQI
79.5,216.65,0,2.0,6987-XQSJT
,11.65,0,3.0,4732-RRJZC
64.75,146.17,8,3.0,9499-XPZXM
54.6,142.39,0,3.0,4338-EYCER
20.7,0.0,0,3.0,3007-FDPEA
94.75,293.08,3,2.0,6350-XFYGW
79.65,261.97,6,3.0,UNK-e0d5b1cf
115.8,359.18,7,2.0,8513-OLYGY
49.45,194.12,3,2.0,0311-QYWSS
83.8,349.9,0,2.0,8705-DWKTI
95.35,274.29,3,2.0,8755-IWJHN
94.7,377.85,3,2.0,0325-XBFAC
74.05,210.11,0,2.0,4480-QQRHC
89.6,262.15,3,2.0,0929-PECLO
116.6,368.65,0,3.0,3680-CTHUH
54.2,92.05,2,4.0,1202-KKGFU
19.3,61.43,0,4.0,6112-KTHFQ
65.05,110.84,1,1.0,1852-XEMDW
92.5,261.29,0,1.0,2462-XIIJB
19.45,28.43,0,2.0,4760-XOHVN
24.05,,0,3.0,UNK-097041b7
18.75,6.88,0,2.0,9426-SXNHE
20.15,22.65,5,2.0,9068-FHQHD
20.0,21.52,2,3.0,1269-FOYWN
71.0,91.64,6,2.0,9470-YFUYI
75.55,307.82,6,2.0,7817-BOQPW
93.6,271.49,0,2.0,7402-EYFXX
70.0,288.65,4,2.0,1853-UDXBW
24.4,133.15,0,3.0,9895-VFOXH
74.8,210.07,5,2.0,5458-CQJTA
65.25,193.28,6,2.0,1230-QAJDW
50.55,167.96,5,3.0,5701-ZIKJE
104.4,,7,2.0,5219-YIPTK
70.7,305.86,0,2.0,5032-MIYKT
45.25,124.6,0,2.0,7396-VJUZB
70.3,298.52,7,2.0,9717-QEBGU
108.95,266.83,2,3.0,5172-RKOCB
26.45,0.0,0,3.0,6509-TSGWN
86.2,314.74,8,ORPH-14088d05,3540-RZJYU
19.65,0.0,0,3.0,3178-CIFOT
