tenure,MonthlyCharges,TotalCharges,AverageDataUsage,LatePaymentCount,AppLoginFrequency,CustomerSatisfactionScore,customerID
6.0,74.9,469.8,255.87640876597072,0.0,0.0,3.0,4229-CZMLL
72.0,117.35,8436.25,289.03517282247014,-0.0,7.0,2.0,6904-JLBGY
1.0,19.75,19.75,16.6754767189846,0.0,4.0,3.0,2465-BLLEU
11.0,45.2,492,114.686604789549,0.0,0.0,2.0,1685-VAYJF
39.0,25.2,987.95,0.0,1.0,0.0,4.0,8874-EJNSR
59.0,89.75,5496.9,215.754201019523,0.0,5.0,2.0,6917-YACBP
26.0,75.0,1908.35,160.8852499565707,0.0,1.0,,5049-MUBWG
2.0,49.95,107.1,116.37575502328242,0.0,1.0,3.0,4223-WOZCM
72.0,65.7,4575.35,196.4017759758229,0.0,4.0,2.0,0769-MURVM
65.0,67.05,4309.55,121.81290213208771,0.0,1.0,3.0,9253-VIFJQ
72.0,110.9,7922.75,371.1174164751436,1.0,2.0,2.0,7030-FZTFM
6.0,87.95,522.35,310.16126369570003,0.0,6.0,2.0,9741-YLNTD
32.0,19.8,587.7,0.0,0.0,0.0,3.0,5917-RYRMG
50.0,75.7,3876.2,218.703408110773,0.0,4.0,3.0,5120-ZBLAI
61.0,62.15,3778.85,227.62419166392775,0.0,1.0,3.0,1194-BHJYC
15.0,101.25,1457.25,339.8464454097499,0.0,0.0,2.0,3663-MITLP
72.0,115.15,8349.45,353.2336881885523,0.0,9.0,3.0,0906-QVPMS
9.0,18.95,185.6,19.782263203118305,1.0,4.0,3.0,9025-ZRPVR
1.0,19.5,19.5,0.0,0.0,0.0,3.0,1905-OEILC
12.0,86.55,1066.9,371.6569948056708,0.0,4.0,2.0,7858-GTZSP
37.0,28.6,973.55,149.31806099856024,,0.0,4.0, 3285-UCQVC  
61.0,20.4,1226.45,19.569956823849488,0.0,3.0,3.0,6248-BSHKG
18.0,19.8,342.3,98.40729409561692,0.0,3.0,3.0,4685-TFLLS
21.0,45.65,985.05,147.09955256353183,1.0,0.0,3.0,3470-BTGQO
68.0,56.4,3948.45,196.55788200392303,0.0,3.0,3.0,1209-VFFOC
12.0,73.3,828.05,173.43424605437917,0.0,5.0,2.0,8224-DWCKX
2.0,24.35,41.85,33.21533344634881,1.0,2.0,2.0,5482-PLVPE
62.0,101.35,6164.7,352.6888927421968,0.0,4.0,2.0,4553-DVPZG
29.0,98.65,2862.75,277.8935756723977,0.0,0.0,3.0,4902-OHLSK
1.0,33.6,33.6,146.42111791099285,1.0,5.0,2.0,6917-IAYHD
5.0,79.9,343.95,171.76526253236656,0.0,0.0,ORPH-8625b8ce,0495-ZBNGW
1.0,20.7,20.7,13.715892833546192,0.0,0.0,,8620-RJPZN
62.0,104.05,6590.5,301.99446114556247,1.0,5.0,ORPH-6590d9ba,7572-KPVKK
36.0,20.25,717.95,43.175275656729774,,2.0,2.0,2642-MAWLJ
28.0,103.3,2890.65,301.77492885327905,0.0,4.0,3.0,2357-COQEK
69.0,73.7,4885.85,132.2676785901652,0.0,9.0,2.0,7103-ZGVNT
11.0,96.2,1222.05,271.08484730862455,0.0,3.0,2.0,3737-GCSPV
63.0,108.75,6871.7,333.7784015874355,0.0,8.0,3.0,2027-WKXMW
23.0,20.15,405.6,15.402795496236406,0.0,0.0,4.0,7137-NAXML
10.0,19.75,208.25,0.0,0.0,0.0,3.0,2428-ZMCTB
71.0,25.95,1801.9,58.74186840441662,0.0,0.0,3.0,2961-VNFKL
45.0,70.05,3062.45,173.6943767225996,0.0,2.0,2.0,1768-HNVGJ
70.0,24.05,1764.75,55.64957361702058,1.0,2.0,4.0,6963-KQYQB
22.0,84.75,1816.75,251.42783266120537,1.0,3.0,1.0,5934-RMPOV
52.0,23.05,1255.1,0.0,1.0,2.0,3.0,1207-BLKSA
55.0,104.15,5743.05,355.95413366812915,0.0,6.0,3.0,4088-YLDSU
65.0,59.95,3921.1,254.89900845639224,0.0,7.0,3.0,8316-BBQAY
72.0,19.55,1463.45,11.460960170897064,0.0,6.0,3.0,1166-PQLGG
10.0,19.6,189.45,19.84511984026866,0.0,0.0,2.0,3146-JTQHR
7.0,20.05,96.8,6.311237977604581,0.0,0.0,3.0,4291-YZODP
5.0,85.55,408.5,277.6132674463768,2.0,0.0,2.0,4395-PZMSN
24.0,78.6,1846.65,254.46037315227892,0.0,4.0,1.0,6427-FEFIG
72.0,116.8,8456.75,322.4282046140351,0.0,11.0,3.0,0017-IUDMW
21.0,43.55,1011.5,199.8447097033313,0.0,4.0,4.0,8706-HRADD
69.0,60.8,4263.4,240.37325169875083,0.0,7.0,2.0,9955-QOPOY
44.0,54.9,2549.1,114.99014149548384,0.0,0.0,3.0,4385-ZKVNW
61.0,65.2,3965.05,138.88401597462706,0.0,0.0,3.0,5446-DKWYW
24.0,102.95,2496.7,269.9450096746048,0.0,4.0,3.0,2034-CGRHZ
1.0,,90.6,345.4800211412395,0.0,2.0,1.0,5797-APWZC
6.0,50.8,288.05,91.53143384121655,0.0,6.0,3.0,3683-QKIUE
4.0,90.05,368.1,304.0060254742036,0.0,0.0,2.0,4228-ZGYUW
72.0,108.2,7840.6,368.2659812236537,0.0,10.0,3.0,9031-ZVQPT
72.0,92.0,6632.75,185.58714018127296,0.0,11.0,3.0,2990-IAJSV
14.0,75.1,1013.35,262.76883335341887,0.0,5.0,2.0,8107-KNCIM
7.0,25.05,152.95,0.0,0.0,3.0,4.0,9027-YFHQJ
48.0,75.15,3772.65,290.47180742746264,0.0,5.0,2.0,5176-LDKUH
55.0,19.5,1026.35,0.0,0.0,0.0,4.0,4644-OBGFZ
1.0,19.3,19.3,51.63526940223238,0.0,0.0,3.0,7926-IJOOU
45.0,112.2,5031.85,366.6302127947231,0.0,8.0,2.0,6480-YAGIY
3.0,70.3,220.4,302.1016183211572,0.0,6.0,UNK-b04894ea,4029-HPFVY
71.0,19.6,1416.5,8.87785445611949,0.0,3.0,4.0,7602-DBTOU
8.0,20.25,158.35,82.53095570496188,1.0,,2.0,5345-BMKWB
3.0,75.85,256.6,258.4864969709844,2.0,0.0,2.0,3519-ZKXGG
69.0,80.65,5542.55,273.05313994195626,0.0,4.0,1.0,5457-COLHT
1.0,68.5,68.5,259.30285851827455,0.0,4.0,2.0,6416-TVAIH
72.0,115.75,8443.7,246.48332355187677,0.0,0.0,2.0,5451-YHYPW
11.0,73.5,791.75,315.4382388101232,0.0,4.0,2.0,5108-ADXWO
71.0,80.6,5708.2,162.3592326745771,0.0,4.0,3.0,7998-WNZEM
1.0,69.95,69.95,246.96905064274503,0.0,0.0,2.0,3066-RRJIO
33.0,59.55,2016.3,259.3276775316478,0.0,5.0,3.0,4664-NJCMS
16.0,19.05,326.65,49.327386393243415,0.0,0.0,2.0,0307-BCOPK
56.0,95.65,5471.75,265.80061145971735,1.0,8.0,3.0,7629-WFGLW
1.0,19.95, 19.95  ,0.0,0.0,4.0,4.0,2542-HYGIQ
5.0,70.05,346.4,239.26744934555012,2.0,0.0,2.0,6715-OFDBP
57.0,19.4,1061.6,12.830713908651196,2.0,1.0,3.0,5016-LIPDW
56.0,36.1,1971.5,98.08859626263276,0.0,7.0,3.0,6481-LXPWL
8.0,94.0,773.65,322.169718892447,0.0,0.0,2.0,1567-DSCIC
22.0,61.15,1422.05,74.83758126481372,1.0,6.0,1.0,2150-UWTFY
1.0,19.75,19.75,32.35860686481758,1.0,2.0,3.0,6124-ACRHJ
40.0,64.1,2460.35,154.75325371717497,0.0,3.0,3.0,
46.0,19.75,856.5,0.0,0.0,2.0,2.0,9975-GPKZU
63.0,19.7,1275.85,1.0585964126484124,0.0,0.0,3.0,9625-RZFUK
68.0,110.2,7467.5,374.7411313355355,0.0,3.0,3.0,UNK-a0ae62a6
69.0,106.35,7261.75,389.8016134964092,0.0,7.0,ORPH-9fa65c15,5161-UBZXI
56.0,90.55,5116.6,312.16720722380603,0.0,3.0,2.0,1020-JPQOW
10.0,65.9,660.05,203.99967916708695,0.0,0.0,2.0,7919-ZODZZ
63.0,104.5,6590.8,329.9673269869808,0.0,3.0,2.0,0565-JUPYD
24.0,52.5,1208.15,144.8594274023307,0.0,2.0,2.0,6867-ACCZI
19.0,56.1,,130.5188492671959,0.0,2.0,2.0,5939-XAIXZ
22.0,88.75,1885.15,295.2914057791215,0.0,0.0,ORPH-7b1afa65,9054-FOWNV
29.0,84.45,2467.1,246.70437870864757,0.0,0.0,1.0,2683-BPJSO
13.0,75.3,989.45,257.1230930538299,1.0,0.0,1.0,2157-MXBJS
70.0,26.0,2006.95,21.055594561505995,0.0,2.0,3.0,8207-VVMYB
49.0,99.4,5025,326.91569610426063,0.0,0.0,1.0,9732-EQMWY
43.0,109.55,4830.25,286.5896765583717,1.0,8.0,1.0,9360-AHGNL
3.0,19.6,59.75,0.0,0.0,1.0,2.0,1087-UDSIH
42.0,73.15,3088.25,194.07604822379832,1.0,5.0,2.0,5269-NRGDP
57.0,54.65,3134.7,58.06448032161765,0.0,0.0,3.0,6195-MELTI
2.0,66.4,94.55,145.32544087284302,0.0,5.0,2.0,5485-WUYWF
72.0,,8312.4,349.9415524809808,0.0,4.0,3.0,2121-JAFOM
46.0,104.45,4863.85,282.46622202806776,0.0,0.0,1.0,8818-DOPVL
66.0,100.05,6871.9,255.0258086022052,0.0,2.0,3.0,2632-UCGVD
62.0,102.0,6529.25,305.4740037052701,0.0,7.0,2.0,5445-PZWGX
72.0,91.15,6637.9,137.01394025189867,0.0,4.0,2.0,
35.0,89.7,3165.6,283.0553253183245,0.0,6.0,2.0,5198-HQAEN
17.0,90.2,1454.15,259.1385857866494,0.0,7.0,1.0,9170-CCKOU
72.0,92.4,6786.1,245.1966089625718,1.0,0.0,2.0,2167-FQSTQ
28.0,19.9,543,20.430370195022757,3.0,0.0,2.0,2819-GWENI
56.0,25.15,,0.0,0.0,0.0,4.0,1043-YCUTE
31.0,79.85,2404.15,239.0652348052752,0.0,8.0,3.0,3814-MLAXC
45.0,18.85,867.3,7.092825746101076,0.0,0.0,3.0,3572-UUHRS
1.0,25.75,25.75,84.65981153844686,0.0,6.0,2.0,2692-PFYTJ
2.0,49.6,114.7,64.75704207563109,1.0,2.0,2.0,1226-UDFZR
6.0,20.95,109.5,2.280655416883896,1.0,7.0,ORPH-45109329,5955-EPOAZ
48.0,97.05,4692.95,372.62724742318807,0.0,2.0,2.0,6821-JPCDC
25.0,25.4,546.85,16.036823551586554,0.0,0.0,3.0,8815-LMFLX
64.0,19.7,1274.05,18.68043487783304,,1.0,3.0,9135-HSWOC
50.0,35.0,1782.4,104.4157473089568,0.0,4.0,3.0,8582-KRHPJ
52.0,101.25,5301.1,349.3904652089024,1.0,5.0,2.0,5811-IWXYM
4.0,70.2,280.35,191.6739165593405,0.0,5.0,3.0,7044-YAACC
32.0,90.95,2897.95,238.3218909592455,,3.0,2.0,8189-XRIKE
45.0,73.85,3371,213.4200621053738,0.0,5.0,2.0,1506-YJTYT
9.0,88.05,801.3,309.62428022987746,1.0,1.0,2.0,4123-DVHPH
66.0,105.95,6975.25,235.8012624929871,0.0,5.0,2.0,6425-YQLLO
3.0,91.85,257.05,330.70801389064604,2.0,2.0,2.0,5442-UTCVD
54.0,20.1,1079.45,0.0,0.0,2.0,3.0,2228-BZDEE
1.0,40.1,40.1,166.7746088342052,0.0,5.0,1.0,7734-DBOAI
64.0,110.3,6997.3,358.9924232237653,-0.0,4.0,3.0,2789-CZANW
31.0,73.9,2217.15,119.63516322727912,0.0,0.0,2.0,2091-RFFBA
14.0,89.8,1129.1,363.3799151659738,1.0,7.0,1.0,2114-MGINA
12.0,85.15,979.05,311.3342555949075,0.0,0.0,2.0,7596-LDUXP
67.0,60.95,4119.4,59.15361847861266,1.0,7.0,2.0,3740-RLMVT
35.0,72.25,2568.55,179.15567965899692,1.0,0.0,3.0,4489-SNOJF
45.0,73.55,3349.1,216.7400248111541,0.0,4.0,3.0,2192-OZITF
10.0,46.0,492.1,76.84095018284292,0.0,0.0,2.0,5651-CPDND
29.0,58.55,1718.95,81.08922414316174,0.0,1.0,2.0,2186-QZEYA
24.0,24.6,605.25,5.341665817728768,2.0,2.0,2.0,1131-ALZWV
66.0,19.75,1344.5,47.43261488408926,0.0,0.0,2.0,7729-XBTWX
51.0,86.35,4267.15,372.57628957886175,0.0,8.0,3.0,9134-WYRVP
45.0,25.5,1121.05,0.8896054497381258,1.0,0.0,2.0,3284-SVCRO
49.0,19.0,918.7,56.16945516029632,0.0,0.0,3.0,9732-OUYRN
29.0,19.55,521.8,43.03848699298759,1.0,0.0,3.0,0559-CKHUS
40.0,110.1,4469.1,371.7351226789985,0.0,1.0,3.0,2931-SVLTV
37.0,96.55,3580.3,—,0.0,2.0,1.0,6899-PPEEA
25.0,69.75,1729.35,222.3657653606685,0.0,3.0,2.0,7504-UWHNB
22.0,50.6,1073.3,258.0870939331154,0.0,3.0,3.0,2582-FFFZR
72.0,65.6,4566.5,243.89904107825527,1.0,6.0,3.0,8908-NMQTX
7.0,40.1,293.3,189.3947898622563,0.0,4.0,3.0,2187-LZGPL
33.0,82.1,2603.1,172.49770011493737,1.0,0.0,2.0,1431-AIDJQ
23.0,79.1,1783.75,270.58882108279386,2.0,5.0,1.0,6288-LBEAR
24.0,101.25,2440.15,245.4722428159241,0.0,4.0,2.0,4597-NUCQV
1.0,79.55,79.55,278.45390316971293,3.0,2.0,1.0,9019-QVLZD
69.0,90.65,6322.1,242.63746118729307,0.0,13.0,3.0,8413-YNHNV
3.0,20.55,57.4,0.0,1.0,0.0,3.0,5808-TOTXO
56.0,75.75,4284.65,215.9660540001861,0.0,5.0,3.0,4369-NYSCF
65.0,110.0,7138.65,357.15382137175607,0.0,2.0,2.0,6333-YDVLT
71.0,20.85,1539.75,0.0,0.0,0.0,3.0,5324-KTGCG
14.0,80.35,1058.1,234.02858842037136,0.0,0.0,3.0,5599-HVLTW
2.0,70.15,123.8,281.96702754712004,0.0,5.0,2.0,7394-LWLYN
32.0,84.05,2781.85,,0.0,0.0,3.0,3707-LRWZD
40.0,67.45,2731,162.5719580542796,1.0,1.0,2.0,6873-UDNLD
1.0,20.75,20.75,0.0,0.0,0.0,3.0,2700-LUEVA
1.0,89.1,89.1,306.2417930175657,0.0,6.0,2.0,1455-ESIQH
7.0,69.9,,274.8653390804595,0.0,0.0,3.0,0958-YHXGP
15.0,51.1,711.15,117.09921761630788,0.0,0.0,3.0,1101-SSWAG
17.0,94.4,1607.2,348.65383030623383,0.0,4.0,2.0,2979-SXESE
19.0,78.25,1490.95,212.5837217882894,0.0,5.0,1.0,4013-TLDHQ
71.0,25.55,1898.1,16.826805798934537,1.0,4.0,,5743-KHMNA
54.0,60.0,3273.95,169.22023124240707,0.0,10.0,3.0,4194-FJARJ
31.0,—,2929.75,205.04558179666955,0.0,8.0,2.0,5325-UWTWJ
11.0,76.4,838.7,261.5100708145207,0.0,3.0,3.0,3969-GYXEL
18.0,84.95,1443.65,256.78470635556374,0.0,0.0,2.0,9208-OLGAQ
72.0,110.1,7746.7,284.12538065656986,0.0,0.0,3.0,3244-CQPHU
71.0,99.65,6951.15,313.32235329470825,0.0,0.0,2.0,2674-MLXMN
5.0,45.4,214.75,138.715382715218,0.0,10.0,2.0,UNK-4da60cc1
38.0,69.0,2669.45,167.78668637293296,0.0,3.0,3.0,6992-TKNYO
5.0,48.65,235.2,150.72187901982227,0.0,0.0,3.0,4468-YDOVK
2.0,44.15,92.65,63.75460688143856,0.0,5.0,2.0,3754-DXMRT
52.0,59.85,3103.25,73.67032688231993,-3.076393101496972,0.0,1.0,5792-JALQC
8.0,75.75,606.25,213.40042608951964,0.0,0.0,2.0,7130-VTEWQ
68.0,80.65,5330.2,240.72666364998395,1.0,0.0,2.0,2200-DSAAL
69.0,20.55,1403.1,57.69574336139535,0.0,5.0,3.0,4302-ZYFEL
42.0,66.4,2727.8,123.0744226692585,0.0,6.0,3.0,9351-LZYGF
50.0,100.2,5038.45,284.7645925611077,0.0,6.0,2.0,4366-CTOUZ
1.0,19.1,19.1,0.0,0.0,0.0,ORPH-475c872d,6121-VZNQB
1.0,80.3,80.3,214.13493956962645,0.0,5.0,3.0,7903-CMPEY
33.0,44.55,1462.6,87.73519562700605,0.0,0.0,2.0,1518-OMDIK
7.0,20.35,150.6,109.46613273052851,0.0,5.0,2.0,6671-NGWON
64.0,91.8,5960.5,296.9077859801343,1.0,0.0,2.0,0595-ITUDF
1.0,74.9,74.9,245.95723312896067,0.0,0.0,3.0,6996-KNSML
59.0,20.2,1192.3,99.2515327755536,0.0,0.0,4.0,1955-IBMMB
6.0,50.35,314.55,120.55380231793168,1.0,0.0,2.0,0096-BXERS
3.0,18.8,56,0.0,1.0,2.0,2.0,3806-YAZOV
15.0,20.45,330.8,0.0,0.0,2.0,3.0,7998-ZLXWN
13.0,64.75,877.35,271.34211342440574,0.0,4.0,1.0,6253-WRFHY
23.0,98.7,2249.1,376.8003170109341,0.0,0.0,1.0,9133-AYJZG
31.0,89.45,2807.65,215.96595285943175,1.0,0.0,2.0,2675-OTVVJ
29.0,58.75,1696.2,148.6253906137589,0.0,6.0,4.0,8680-CGLTP
49.0,20.7,1032.05,0.0,0.0,0.0,4.0,8430-TWCBX
56.0,85.6,4902.8,302.7975863607081,0.0,4.0,2.0,5018-GWURO
63.0,80.3,4995.35,212.99741894954207,0.0,9.0,2.0,6741-QRLUP
63.0,79.8,5034.05,242.07346373641656,0.0,2.0,2.0,4737-HOBAX
24.0,79.85,1857.75,237.8760080655428,0.0,4.0,3.0,0537-QYZZN
36.0,54.1,1992.85,88.37190049760001,0.0,6.0,2.0,3340-QBBFM
9.0,80.85,751.65,272.5108643706999,,,2.0,1704-NRWYE
3.0,24.75,66.95,150.33109271867045,-0.0,4.0,3.0,2592-SEIFQ
21.0,80.9,1714.95,262.0419569972519,0.0,5.0,2.0,8200-KLNYW
13.0,24.5,343.6,14.794890956335,0.0,0.0,3.0,3372-CDXFJ
1.0,20.15,20.15,49.71476448290825,0.0,0.0,2.0,4781-ZXYGU
25.0,20.05,520.1,9.78514345085686,0.0,0.0,2.0,7632-YUTXB
71.0,19.6,1387.45,86.18557053500051,0.0,3.0,3.0,2718-YSKCS
66.0,114.3,7383.7,356.1895594012912,0.0,4.0,2.0,9896-UYMIE
45.0,100.3,4483.95,359.6547331500573,0.0,2.0,2.0,0853-NWIFK
22.0,80.0,1706.45,340.1368453056375,0.0,3.0,1.0, 8212-CRQXP  
-,20.85,1327.4,70.81804646050851,0.0,3.0,3.0,6980-CDGFC
68.0,89.95,5974.3,338.6123023277853,0.0,6.0,2.0,7691-XVTZH
0.0,20.0, ,60.803867018956986,0.0,0.0,3.0,2520-SGTTA
49.0,90.85,4515.85,278.99642136765914,0.0,0.0,2.0,7481-ATQQS
4.0,48.75,179.85,79.47005562737195,0.0,3.0,2.0,2277-VWCNI
63.0,80.0,5040.2,123.87561403366608,0.0,1.0,3.0,1088-CNNKB
2.0,79.7,165,212.84007776532644,0.0,4.0,2.0,8642-GVWRF
21.0,20.35,422.7,43.00591038403833,0.0,4.0,4.0,1930-BZLHI
55.0,57.55,3046.4,138.41055435085732,1.0,6.0,3.0,3400-ESFUW
1.0,20.25,20.25,133.59286160140826,1.0,0.0,3.0,5868-YTYKS
17.0,19.4,358.05,93.36213596564328,0.0,0.0,2.0,3525-DVKFN
30.0,100.4,2936.25,383.11347755377466,0.0,2.0,2.0,1482-OXZSY
22.0,57.95,1271.8,168.9797465142689,2.0,4.0,3.0,0377-JBKKT
9.0,59.5,530.05,189.15911279502936,0.0,4.0,3.0,5778-BVOFB
1.0,19.2,19.2,37.83589272235898,0.0,3.0,2.0,3373-YZZYM
21.0,86.5,1808.7,315.804446002187,0.0,1.0,2.0,2057-ZBLPD
19.0,59.55,1144.6,125.59396640806484,0.0,7.0,2.0,0228-MAUWC
69.0,103.95,7446.9,314.27709032994625,0.0,4.0,3.0,5502-RLUYV
1.0,25.1,25.1,83.04117544415243,0.0,2.0,2.0,0023-HGHWL
72.0,103.95,7556.9,337.12587181732465,0.0,6.0,3.0,7663-YJHSN
70.0,68.95,4858.7,204.84785615910897,1.0,10.0,2.0,4915-BFSXL
66.0,103.1,6595,286.1871561629246,0.0,5.0,3.0,3086-RUCRN
7.0,24.7,149.05,156.55221144816335,0.0,4.0,3.0,5215-LNLDJ
46.0,110.2,4972.1,295.75121090764185,0.0,5.0,3.0,7576-JMYWV
39.0,48.95,1880.85,185.49779572637829,0.0,4.0,3.0,9039-RBEEE
32.0,62.45,2045.55,148.9073849669052,0.0,0.0,2.0,0257-KXZGU
24.0,89.55,2187.15,310.1996575418762,0.0,0.0,2.0,1307-ATKGB
6.0,83.55,477.55,306.6988163240526,0.0,3.0,2.0,8417-FMLZI
37.0,78.9,2976.95,166.60038035766237,0.0,4.0,3.0,3714-XPXBW
8.0,20.35,178.7,0.0,0.0,0.0,2.0,1850-AKQEP
72.0,71.45,5025.85,155.58297812814018,0.0,2.0,1.0,2824-DXNKN
71.0,46.35,3353.4,54.48521132830122,1.0,5.0,4.0,5227-JSCFE
16.0,94.65,1461.15,275.16073185047,0.0,5.0,2.0,0848-ZGQIJ
57.0,49.9,2782.4,219.8873008176669,unknown,3.0,2.0,3621-CHYVB
66.0,25.45,1699.15,27.255064388050933,0.0,0.0,3.0,8042-RNLKO
17.0,89.15,1496.9,183.1904951323915,0.0,0.0,2.0,1792-UXAFY
21.0,20.75,452.2,41.24252059480959,3.0,4.0,2.0,5372-FBKBN
66.0,66.1,4428.45,157.1030822061402,1.0,0.0,3.0,0420-TXVSG
17.0,75.4,1322.55,245.61718194627488,0.0,7.0,UNK-43ecceb2,6217-TOWGS
179.90789185805545,70.45,70.45,251.0102300219077,1.0,4.0,2.0,0515-YPMCW
58.0,60.3,3563.8,128.6005054661235,0.0,8.0,3.0,0378-XSZPU
8.0,21.05,139.75,19.213283997697676,0.0,2.0,3.0,1045-LTCYT
27.0,69.35,1927.3,204.84377089216605,2.0,6.0,2.0,1544-JJMYL
34.0,88.85,3000.25,350.9769016567112,0.0,2.0,3.0,4636-JGAAI
30.0,97.0,3021.3,360.8465366303163,0.0,4.0,2.0,6874-SGLHU
33.0,66.4,2245.4,169.44607514223011,1.0,3.0,1.0,5951-AOFIH
1.0,24.75,24.75,95.4715001487614,0.0,1.0,3.0,4729-XKASR
14.0,69.2,944.65,187.9143550800376,0.0,3.0,2.0,3059-NGMXB
16.0,79.5,1264.2,249.99545022037856,0.0,4.0,ORPH-5ca834f4,8652-YHIYU
49.0,100.65,4917.75,396.4852382795726,1.0,6.0,2.0,5278-PNYOX
19.0,103.3,2012.7,356.24810458335713,0.0,6.0,2.0,5449-FIBXJ
70.0,79.7,5743.3,171.6318018759692,0.0,4.0,3.0,3486-HOOGQ
32.0,61.4,1864.65,130.77204963928378,0.0,4.0,3.0,5061-PBXFW
18.0,69.8,1221.65,192.3078001320652,1.0,4.0,2.0,8630-FJLIB
37.0,40.55,1390.85,173.97885090748602,0.0,6.0,4.0,3891-NLXJB
4.0,75.65,302.35,187.1719356592145,0.0,9.0,2.0,4749-OJKQU
16.0,90.7,1374.9,266.0732554597664,0.0,1.0,1.0,0577-WHMEV
17.0,,1336.9,284.0201884154941,0.0,4.0,2.0,5453-AXEPF
19.0,60.6,1297.8,163.72439621619034,0.0,6.0,2.0,3639-XJHKQ
60.0,101.15,6067.4,392.97145459481993,0.0,2.0,2.0,3716-LRGXK
51.0,24.95,1222.25,5.045676843679119,1.0,3.0,2.0,2263-SFSQZ
28.0,20.3,487.95,2.3914341784011266,0.0,0.0,3.0,9950-MTGYX
43.0,60.0,2548.55,132.9045929526515,0.0,3.0,2.0,3397-AVTKU
42.0,20.25,835.5,30.75812613954408,0.0,0.0,3.0,4825-FUREZ
3.0,78.5,242.05,328.92022089996,unknown,0.0,2.0,9837-BMCLM
1.0,44.75,44.75,131.97098176032102,1.0,1.0,2.0,2672-OJQZP
3.0,19.85,63.75,78.8435696308969,2.0,0.0,2.0,0137-UDEUO
63.0,98.0,6218.45,255.90731771436407,0.0,8.0,1.0,3134-DSHVC
3.0,79.9,260.9,267.6031790881323,0.0,0.0,2.0,6161-UUUTA
68.0,107.7,7320.9,333.4771172321007,0.0,5.0,,7821-DPRQE
30.0,99.7,2967.35,306.27186590632454,2.0,6.0,1.0,6543-XRMYR
60.0,104.7,6333.8,345.63885998285974,1.0,7.0,1.0,2001-EWBQU
15.0,58.6,939.7,113.50832047366508,0.0,6.0,2.0,4925-LMHOK
45.0,93.9,4200.25,249.6172049395706,0.0,2.0,2.0,1608-GMEWB
70.0,86.45,5950.2,248.20046676355196,1.0,11.0,3.0,6695-AMZUF
10.0,98.5,1037.75,383.0520063306938,0.0,2.0,1.0,1455-UGQVH
4.0,19.4,93.4,58.43178106609427,0.0,0.0,4.0,UNK-d80c4f44
1.0,50.45,50.45,98.3457807188424,0.0,0.0,ORPH-f69c07ce,8280-MQRQN
68.0,24.95,1614.9,47.04440547201412,0.0,0.0,3.0,1619-YWUBB
22.0,75.0,1573.95,206.7839032446544,0.0,4.0,3.0,7611-YKYTC
38.0,94.65,3624.3,228.43860740016424,0.0,4.0,2.0,2037-SGXHH
1.0,100.25,100.25,361.6105122917624,1.0,3.0,1.0,3178-FESZO
18.0,78.2,1468.75,238.8141276618125,0.0,6.0,ORPH-eafd98af,0365-GXEZS
29.0,94.2,2607.6,385.3251191521168,1.0,4.0,4.0,
16.0,88.45,1422.1,298.86864027190586,0.0,4.0,1.0,6087-MVHJH
1.0,69.85,69.85,270.4050580994695,1.0,5.0,2.0,4603-JANFB
12.0,81.7,858.6,245.18541340964669,0.0,3.0,3.0,3018-TFTSU
31.0,50.05,1523.4,143.8177862419869,0.0,5.0,3.0,3606-SBKRY
4.0,79.9,324.3,314.06753307319246,0.0,1.0,2.0,4806-KEXQR
48.0,69.55,3435.6,140.39406035699386,2.0,3.0,3.0,0667-NSRGI
15.0,25.4,399.6,0.0,0.0,3.0,3.0,7083-YNSKY
50.0,90.1,4549.45,252.1486533087657,0.0,3.0,2.0,6893-ODYYE
7.0,44.65,322.5,179.38105023158604,0.0,3.0,3.0,8242-JSVBO
41.0,83.75,3273.55,227.56021458557905,0.0,3.0,2.0,2479-BRAMR
68.0,80.35,5375.15,287.8716676227241,0.0,3.0,2.0,9541-ZPSEA
26.0,98.1,2510.7,249.0243021957945,0.0,7.0,1.0,2665-NPTGL
57.0,53.35,3090.05,172.32910936613166,0.0,0.0,3.0,1139-WUOAH
3.0,19.55,61.05,3.069897026661272,0.0,0.0,2.0,4693-VWVBO
1.0,20.9,20.9,3.334750411077515,0.0,3.0,2.0,7434-SHXLS
19.0,48.95,955.6,130.3057461304257,0.0,2.0,2.0,6937-GCDGQ
3.0,54.2,140.4,192.76922332692453,0.0,0.0,3.0,0988-JRWWP
59.0,24.45,1493.1,2.0458218945679327,0.0,0.0,3.0,5075-JSDKI
1.0,69.4,69.4,182.33156437088596,0.0,3.0,2.0,7908-QCBCA
42.0,40.15,1626.05,179.79854016029415,0.0,3.0,3.0,8644-XYTSV
7.0,74.9,541.15,,0.0,2.0,2.0,6711-FLDFB
67.0,25.6,1784.9,0.0,0.0,0.0,3.0,3873-WOSBC
1.0,70.35,70.35,269.3924547202038,0.0,0.0,2.0,7465-ZZRVX
66.0,91.7,6075.9,249.0201150117292,0.0,0.0,3.0,7975-JMZNT
61.0,89.2,5500.6,310.48855934632826,0.0,0.0,,7251-XFOIL
4.0,,73.1,2.66706629215677,1.0,0.0,ORPH-e51d57b2,4116-IQRFR
42.0,74.15,3229.4,270.18648033255425,0.0,3.0,3.0,3714-JTVOV
64.0,53.85,3399.85,108.57660158173005,0.0,2.0,2.0,8259-DZLIZ
